,ecdf,Label,Values,location,ID,Normalized Calcium
23,0.6666666666666666,Snus,0.17800000000000002,left arm calcium,20E,0.5174418604651164
24,0.6944444444444444,Snus,0.18,left arm calcium,20G,0.5172413793103449
25,0.7222222222222222,Snus,0.18,left arm calcium,34A,0.5128205128205128
26,0.75,Snus,0.184,left arm calcium,34B,0.5227272727272727
27,0.7777777777777778,Snus,0.187,left arm calcium,34C,0.518005540166205
28,0.8055555555555556,Snus,0.191,left arm calcium,34D,0.5276243093922651
29,0.8333333333333334,Snus,0.191,left arm calcium,34F,0.5261707988980716
30,0.8611111111111112,Snus,0.19399999999999998,left arm calcium,34G,0.5286103542234332
31,0.8888888888888888,Snus,0.19699999999999998,left arm calcium,34H,0.5353260869565217
32,0.9166666666666666,Snus,0.201,left arm calcium,34I,0.5261780104712042
33,0.9444444444444444,Snus,0.212,left arm calcium,34J,0.539440203562341
34,0.9722222222222222,Snus,0.22399999999999998,left arm calcium,46A,0.5450121654501215
35,1.0,Snus,0.282,left arm calcium,46B,0.655813953488372
0,0.023255813953488372,Camel Blue,0.11699999999999999,left arm calcium,23A,0.4517374517374517
1,0.046511627906976744,Camel Blue,0.12,left arm calcium,23C,0.43321299638989175
2,0.06976744186046512,Camel Blue,0.121,left arm calcium,23D,0.43060498220640564
3,0.09302325581395349,Camel Blue,0.124,left arm calcium,23E,0.4397163120567376
4,0.11627906976744186,Camel Blue,0.124,left arm calcium,23F,0.4305555555555555
5,0.13953488372093023,Camel Blue,0.13,left arm calcium,23G,0.44520547945205485
6,0.16279069767441862,Camel Blue,0.132,left arm calcium,26B,0.44000000000000006
7,0.18604651162790697,Camel Blue,0.133,left arm calcium,26G,0.44333333333333336
8,0.20930232558139536,Camel Blue,0.135,left arm calcium,26H,0.4440789473684211
9,0.23255813953488372,Camel Blue,0.135,left arm calcium,29B,0.4383116883116883
10,0.2558139534883721,Camel Blue,0.135,left arm calcium,29D,0.4272151898734177
11,0.27906976744186046,Camel Blue,0.135,left arm calcium,29E,0.41795665634674933
12,0.3023255813953488,Camel Blue,0.139,left arm calcium,29F,0.42901234567901236
13,0.32558139534883723,Camel Blue,0.14400000000000002,left arm calcium,36A,0.4430769230769231
14,0.3488372093023256,Camel Blue,0.145,left arm calcium,36B,0.44478527607361956
15,0.37209302325581395,Camel Blue,0.146,left arm calcium,36C,0.4464831804281345
16,0.3953488372093023,Camel Blue,0.14800000000000002,left arm calcium,36D,0.45259938837920494
17,0.4186046511627907,Camel Blue,0.149,left arm calcium,36E,0.4515151515151515
18,0.4418604651162791,Camel Blue,0.149,left arm calcium,36F,0.4515151515151515
19,0.46511627906976744,Camel Blue,0.15,left arm calcium,36G,0.4531722054380664
20,0.4883720930232558,Camel Blue,0.153,left arm calcium,39A,0.4622356495468278
21,0.5116279069767442,Camel Blue,0.156,left arm calcium,39B,0.4698795180722891
22,0.5348837209302325,Camel Blue,0.158,left arm calcium,39C,0.4730538922155689
23,0.5581395348837209,Camel Blue,0.16,left arm calcium,39D,0.4747774480712166
24,0.5813953488372093,Camel Blue,0.16,left arm calcium,39E,0.469208211143695
25,0.6046511627906976,Camel Blue,0.16,left arm calcium,39F,0.469208211143695
26,0.627906976744186,Camel Blue,0.16,left arm calcium,39G,0.4664723032069971
27,0.6511627906976745,Camel Blue,0.161,left arm calcium,44A,0.46666666666666673
28,0.6744186046511628,Camel Blue,0.162,left arm calcium,44B,0.4695652173913044
29,0.6976744186046512,Camel Blue,0.165,left arm calcium,44C,0.4714285714285715
30,0.7209302325581395,Camel Blue,0.16899999999999998,left arm calcium,44D,0.4828571428571428
31,0.7441860465116279,Camel Blue,0.171,left arm calcium,44E,0.48717948717948717
32,0.7674418604651163,Camel Blue,0.172,left arm calcium,44F,0.48314606741573024
33,0.7906976744186046,Camel Blue,0.172,left arm calcium,44G,0.479108635097493
34,0.813953488372093,Camel Blue,0.17300000000000001,left arm calcium,44H,0.4805555555555556
35,0.8372093023255814,Camel Blue,0.17300000000000001,left arm calcium,44I,0.47922437673130197
36,0.8604651162790697,Camel Blue,0.174,left arm calcium,44J,0.47933884297520657
37,0.8837209302325582,Camel Blue,0.18100000000000002,left arm calcium,45A,0.49318801089918257
38,0.9069767441860465,Camel Blue,0.182,left arm calcium,45B,0.48404255319148937
39,0.9302325581395349,Camel Blue,0.187,left arm calcium,45C,0.4960212201591512
40,0.9534883720930233,Camel Blue,0.19,left arm calcium,45D,0.5039787798408488
41,0.9767441860465116,Camel Blue,0.192,left arm calcium,45E,0.5
42,1.0,Camel Blue,0.221,left arm calcium,45F,0.5695876288659795
