,ecdf,Label,Values,ID
6,0.09722222222222222,Snus,0.3739495798319328,4B
7,0.1111111111111111,Snus,0.3811320754716981,7D
8,0.125,Snus,0.4452554744525548,7F
9,0.1388888888888889,Snus,0.4463087248322148,A
10,0.1527777777777778,Snus,0.45644599303135897,D
11,0.16666666666666666,Snus,0.46043165467625896,G
12,0.18055555555555555,Snus,0.4629629629629629,H
13,0.19444444444444445,Snus,0.463258785942492,5D
14,0.20833333333333334,Snus,0.4635761589403974,5I
15,0.2222222222222222,Snus,0.4639498432601881,18A
16,0.2361111111111111,Snus,0.4648829431438128,18B
17,0.25,Snus,0.46616541353383456,18C
18,0.2638888888888889,Snus,0.4664429530201343,18D
19,0.2777777777777778,Snus,0.46666666666666673,18G
20,0.2916666666666667,Snus,0.471947194719472,20B
21,0.3055555555555556,Snus,0.47256097560975613,20C
22,0.3194444444444444,Snus,0.4727272727272727,20D
23,0.3333333333333333,Snus,0.47419354838709676,20E
24,0.3472222222222222,Snus,0.4778481012658228,20G
25,0.3611111111111111,Snus,0.47812499999999997,34A
26,0.375,Snus,0.4801223241590214,34B
27,0.3888888888888889,Snus,0.480836236933798,34C
28,0.4027777777777778,Snus,0.48170731707317077,34D
29,0.4166666666666667,Snus,0.4829721362229103,34F
30,0.4305555555555556,Snus,0.4863221884498481,34G
31,0.4444444444444444,Snus,0.4868035190615836,34H
32,0.4583333333333333,Snus,0.4891304347826087,34I
33,0.4722222222222222,Snus,0.48955223880597004,34J
34,0.4861111111111111,Snus,0.4896142433234421,46A
35,0.5,Snus,0.49096385542168675,46B
36,0.5138888888888888,Snus,0.49244712990936557,2A
37,0.5277777777777778,Snus,0.4970238095238094,2B
38,0.5416666666666666,Snus,0.49853372434017595,2C
39,0.5555555555555556,Snus,0.5,2D
40,0.5694444444444444,Snus,0.5014836795252224,3B
41,0.5833333333333334,Snus,0.5026881720430106,4A
42,0.5972222222222222,Snus,0.5040871934604904,4B
